TransactionID,AccountID,TransactionType,Amount,TransactionDate
17473,851,Deposit,7457.62,2025-02-27
17474,776,Payment,2950.14,2024-06-07
17475,1690,Transfer,7745.52,2022-09-14
17476,2763,Payment,4686.81,2025-01-04
17477,4866,Deposit,6095.84,2025-02-19
17478,2910,Payment,4331.03,2024-03-09
17479,693,Deposit,3133.54,2023-07-11
17480,3264,Transfer,2301.03,2024-02-10
17481,1427,Deposit,3247.09,2025-05-06
17482,2902,Transfer,7349.73,2024-03-07
17483,2435,Deposit,4733.45,2025-01-20
17484,742,Deposit,6547.31,2022-08-16
17485,954,Transfer,390.7,2023-10-26
17486,3386,Withdrawal,4147.71,2025-05-05
17487,4742,Deposit,8714.49,2022-10-15
17488,4264,Deposit,4883.73,2023-12-05
17489,38,Payment,4515.84,2024-10-25
17490,1855,Deposit,7326.97,2024-06-04
17491,3062,Withdrawal,763.6,2024-04-07
17492,3246,Payment,828.5,2023-08-22
17493,1794,Deposit,3478.84,2025-03-24
17494,132,Transfer,7046.25,2022-06-07
17495,2310,Payment,9091.66,2023-07-31
17496,1211,Deposit,6998.15,2024-05-17
17497,1961,Transfer,1230.24,2024-03-21
17498,1981,Payment,1517.72,2024-06-29
17499,847,Deposit,5561.32,2023-11-14
17500,4711,Deposit,3413.08,2023-06-24
17501,3768,Deposit,8997.04,2024-11-04
17502,4326,Transfer,522.04,2024-07-17
17503,4110,Withdrawal,4164.26,2023-02-27
17504,1701,Payment,9501.65,2023-01-21
17505,902,Transfer,3240.88,2022-11-18
17506,1428,Withdrawal,5496.38,2023-08-31
17507,4855,Transfer,1259.45,2023-10-17
17508,1645,Withdrawal,302.09,2023-03-07
17509,3116,Deposit,5773.83,2022-10-16
17510,3163,Transfer,4610.67,2023-01-09
17511,2869,Withdrawal,3917.64,2024-09-07
17512,1797,Withdrawal,955.44,2022-05-24
17513,4168,Withdrawal,9865.25,2025-01-03
17514,4652,Payment,6022.56,2024-03-21
17515,4770,Payment,4873.82,2022-07-19
17516,3311,Withdrawal,2012.35,2023-11-15
17517,3674,Deposit,5682.75,2023-08-17
17518,3201,Deposit,4195.93,2022-12-06
17519,4625,Payment,1589.07,2025-04-25
17520,4906,Transfer,5122.08,2024-04-19
17521,2693,Transfer,494.49,2022-09-14
17522,396,Deposit,6430.11,2023-12-20
17523,4394,Deposit,6509.71,2025-02-10
17524,4576,Withdrawal,5797.24,2024-08-18
17525,3880,Deposit,7631.18,2023-01-19
17526,4179,Deposit,6226.78,2023-08-15
17527,2565,Transfer,7299.06,2024-03-26
17528,3505,Transfer,5946.8,2025-03-26
17529,3215,Payment,7093.92,2023-12-01
17530,1388,Payment,7586.56,2024-05-16
17531,3422,Withdrawal,9352.86,2024-08-17
17532,3294,Payment,5236.96,2024-05-21
17533,904,Withdrawal,2513.98,2024-08-24
17534,971,Deposit,1870.43,2022-06-17
17535,1668,Withdrawal,2764.22,2023-05-25
17536,31,Transfer,3412.83,2024-07-08
17537,2943,Payment,3562.1,2022-05-31
17538,3621,Withdrawal,3239.91,2025-04-20
17539,2654,Payment,4421.16,2023-08-25
17540,2557,Transfer,7892.29,2022-07-01
17541,2290,Payment,3982.39,2025-04-14
17542,1062,Transfer,1826.7,2025-03-11
17543,712,Withdrawal,1648.88,2023-11-08
17544,626,Withdrawal,9583.92,2024-04-13
17545,2320,Withdrawal,3927.59,2023-07-17
17546,4586,Withdrawal,2525.47,2022-05-27
17547,2429,Withdrawal,4091.07,2024-01-12
17548,3384,Deposit,9988.7,2022-10-17
17549,1913,Withdrawal,36.08,2025-03-20
17550,894,Withdrawal,9760.99,2023-04-07
17551,1921,Payment,8979.2,2023-07-15
17552,4434,Payment,4944.3,2022-07-01
17553,1833,Deposit,7468.41,2025-04-11
17554,848,Withdrawal,2758.4,2023-01-07
17555,1644,Withdrawal,6170.3,2024-05-26
17556,670,Transfer,7561.44,2024-10-19
17557,2713,Payment,2259.16,2024-09-17
17558,2727,Deposit,5524.39,2024-09-04
17559,4515,Payment,208.83,2022-08-03
17560,496,Withdrawal,7637.64,2023-11-01
17561,4235,Payment,822.44,2023-02-16
17562,34,Deposit,8407.43,2024-04-27
17563,3476,Deposit,8481.29,2023-03-18
17564,3998,Deposit,2070.26,2023-04-04
17565,4666,Payment,622.07,2024-10-15
17566,2302,Transfer,9102.63,2024-08-30
17567,4082,Deposit,3275.88,2023-07-07
17568,1323,Withdrawal,7466.85,2024-05-22
17569,2108,Payment,8687.56,2024-01-05
17570,2465,Withdrawal,5924.92,2022-07-30
17571,35,Transfer,3664.53,2025-04-25
17572,4021,Payment,8824.4,2024-09-02
17573,3253,Payment,6374.98,2023-08-01
17574,3964,Withdrawal,6990.49,2022-11-21
17575,2763,Transfer,3765.07,2023-05-04
17576,1424,Payment,473.87,2024-04-29
17577,1534,Transfer,3445.17,2024-07-22
17578,2388,Withdrawal,9146.39,2024-07-03
17579,1765,Transfer,4519.15,2024-04-07
17580,3709,Deposit,7832.39,2022-06-17
17581,4035,Withdrawal,6840.34,2024-04-14
17582,2249,Payment,5819.73,2024-04-05
17583,1779,Withdrawal,1252.83,2024-12-16
17584,3970,Transfer,4243.58,2023-03-12
17585,325,Withdrawal,6606.68,2025-02-23
17586,2874,Payment,2272.65,2023-05-06
17587,3126,Payment,2471.23,2022-11-28
17588,4215,Payment,8331.02,2024-06-03
17589,2445,Deposit,7641.39,2023-12-11
17590,3529,Transfer,9883.56,2023-12-05
17591,3098,Payment,1896.5,2024-02-28
17592,220,Deposit,9481.38,2022-12-01
17593,4532,Deposit,470.05,2023-07-15
17594,2050,Withdrawal,9213.51,2023-03-07
17595,467,Deposit,4241.77,2023-02-14
17596,4441,Payment,7166.82,2024-04-21
17597,3642,Transfer,9300.88,2023-08-11
17598,1878,Payment,2283.16,2022-07-24
17599,4467,Deposit,4297.0,2025-02-26
17600,4719,Withdrawal,6990.56,2022-12-07
17601,3841,Payment,9016.42,2024-04-04
17602,2891,Withdrawal,6233.14,2024-01-16
17603,2905,Payment,8573.8,2023-02-14
17604,3117,Payment,1097.59,2023-12-27
17605,149,Withdrawal,5454.81,2023-07-14
17606,342,Transfer,8285.4,2024-11-06
17607,3414,Payment,65.81,2023-09-10
17608,301,Transfer,6702.79,2023-04-28
17609,4604,Payment,4592.68,2024-09-26
17610,4950,Transfer,7373.65,2025-01-25
17611,3762,Payment,6708.39,2022-09-22
17612,4801,Payment,5703.86,2024-02-05
17613,3651,Payment,1566.85,2022-10-21
17614,1072,Withdrawal,2398.25,2024-02-24
17615,2251,Transfer,308.11,2022-11-28
17616,572,Withdrawal,2060.76,2024-08-19
17617,1976,Transfer,9593.99,2022-05-23
17618,1833,Deposit,6481.2,2025-04-27
17619,3062,Withdrawal,7388.84,2024-07-03
17620,3996,Transfer,8419.59,2022-05-30
17621,4900,Withdrawal,594.7,2022-12-23
17622,4857,Payment,337.83,2022-10-19
17623,1412,Withdrawal,6605.15,2023-09-21
17624,1724,Payment,9056.62,2024-08-07
17625,3549,Withdrawal,824.27,2023-04-20
17626,1770,Transfer,3601.29,2024-04-26
17627,823,Payment,8718.83,2023-05-26
17628,2407,Deposit,1855.96,2023-06-10
17629,1214,Transfer,1701.59,2023-10-26
17630,4942,Deposit,3206.66,2023-12-11
17631,3481,Deposit,9220.51,2024-08-29
17632,622,Deposit,2140.81,2022-06-29
17633,3109,Payment,2507.33,2024-08-06
17634,4318,Deposit,9039.61,2023-10-15
17635,2402,Transfer,1370.82,2023-11-25
17636,1517,Deposit,7179.6,2023-11-02
17637,4477,Withdrawal,3985.15,2024-03-10
17638,1041,Payment,7461.81,2024-08-06
17639,2048,Transfer,7536.42,2024-11-25
17640,563,Transfer,9613.75,2022-09-25
17641,4173,Deposit,5071.79,2023-04-05
17642,4355,Withdrawal,5645.12,2024-01-23
17643,764,Withdrawal,197.78,2023-12-02
17644,1382,Withdrawal,1178.24,2022-05-15
17645,1170,Withdrawal,1278.53,2022-11-15
17646,1812,Withdrawal,746.71,2023-04-19
17647,669,Transfer,5139.02,2023-01-23
17648,4681,Payment,299.79,2022-07-17
17649,1343,Deposit,3295.26,2024-12-25
17650,4442,Deposit,354.42,2022-11-18
17651,4546,Deposit,237.04,2025-02-22
17652,244,Payment,3873.79,2024-03-23
17653,4762,Transfer,4903.97,2023-05-11
17654,661,Withdrawal,5395.28,2024-01-14
17655,1292,Transfer,3019.8,2022-12-15
17656,2451,Withdrawal,9972.45,2022-06-14
17657,1112,Withdrawal,3744.03,2023-05-14
17658,4865,Withdrawal,3717.98,2024-11-13
17659,336,Deposit,3834.8,2022-07-22
17660,2991,Payment,4310.15,2022-05-15
17661,4307,Withdrawal,5974.76,2022-11-21
17662,3986,Deposit,7017.94,2023-06-07
17663,2276,Payment,4176.75,2025-04-28
17664,3784,Deposit,9287.28,2025-02-06
17665,4120,Transfer,7047.22,2024-01-20
17666,4974,Payment,436.4,2023-12-28
17667,4397,Payment,3332.23,2023-11-12
17668,3827,Withdrawal,610.69,2023-05-29
17669,405,Transfer,8139.9,2024-07-12
17670,2036,Deposit,1520.27,2024-06-05
17671,3731,Transfer,8591.27,2024-03-20
17672,2810,Transfer,6533.02,2022-08-12
17673,2882,Deposit,274.06,2024-04-18
17674,3134,Payment,8398.18,2023-11-07
17675,2240,Transfer,4659.4,2025-04-03
17676,929,Transfer,5004.76,2025-04-14
17677,3534,Withdrawal,5480.67,2024-05-08
17678,4349,Payment,2885.82,2024-12-19
17679,1891,Withdrawal,2049.3,2022-05-27
17680,3399,Payment,8308.03,2023-03-02
17681,3348,Withdrawal,1696.89,2025-04-11
17682,3208,Withdrawal,7819.17,2023-12-28
17683,3168,Withdrawal,3410.09,2023-04-18
17684,2597,Deposit,573.56,2025-02-10
17685,4452,Withdrawal,9343.03,2024-09-02
17686,82,Deposit,2430.31,2022-12-07
17687,1366,Withdrawal,5262.37,2023-04-21
17688,459,Withdrawal,7145.95,2024-01-04
17689,850,Payment,7178.66,2023-09-26
17690,3408,Withdrawal,9650.77,2022-11-14
17691,102,Transfer,7558.15,2025-04-10
17692,1962,Deposit,1219.68,2023-12-04
17693,3389,Payment,8009.7,2025-01-09
17694,1830,Deposit,434.11,2023-02-15
17695,4652,Withdrawal,9247.57,2024-02-10
17696,3397,Deposit,6346.26,2024-01-11
17697,4905,Withdrawal,6355.93,2025-03-21
17698,1730,Payment,9147.45,2023-12-24
17699,813,Withdrawal,8477.81,2023-07-24
17700,3343,Transfer,5750.99,2024-04-30
17701,1570,Withdrawal,925.36,2024-07-05
17702,4351,Withdrawal,4273.58,2023-03-19
17703,1730,Deposit,5159.62,2022-07-10
17704,305,Payment,1795.93,2022-06-24
17705,2977,Withdrawal,2094.62,2024-01-22
17706,242,Transfer,8819.5,2024-02-14
17707,3336,Transfer,1442.24,2025-04-10
17708,4531,Payment,5587.42,2023-04-10
17709,3318,Transfer,9849.84,2024-07-30
17710,3758,Withdrawal,769.96,2024-08-03
17711,4655,Withdrawal,2761.23,2025-05-07
17712,2522,Payment,1582.92,2023-07-22
17713,3347,Payment,461.93,2022-09-29
17714,4719,Transfer,4424.56,2024-05-31
17715,3049,Withdrawal,663.66,2024-11-24
17716,401,Payment,6918.51,2025-02-02
17717,1483,Withdrawal,8646.56,2025-01-19
17718,385,Withdrawal,1100.71,2025-01-24
17719,1950,Withdrawal,7938.85,2022-09-10
17720,2706,Deposit,643.77,2024-07-06
17721,3655,Withdrawal,8439.2,2025-04-22
17722,3571,Withdrawal,6732.61,2024-04-27
17723,3401,Transfer,781.89,2024-12-06
17724,2037,Deposit,2137.94,2024-07-28
17725,105,Withdrawal,7752.88,2022-09-19
17726,88,Withdrawal,7098.89,2022-09-26
17727,890,Payment,8334.92,2023-05-31
17728,4259,Payment,2688.59,2024-11-10
17729,4854,Transfer,6336.97,2022-08-14
17730,931,Withdrawal,2714.14,2023-09-24
17731,3330,Deposit,9421.99,2023-09-24
17732,2662,Withdrawal,5802.73,2024-10-28
17733,2984,Withdrawal,783.37,2022-09-22
17734,159,Payment,1184.5,2023-11-07
17735,844,Payment,9883.32,2023-02-23
17736,3249,Payment,4469.8,2024-05-31
17737,1854,Withdrawal,5514.02,2022-05-27
17738,2238,Withdrawal,137.99,2022-11-08
17739,2588,Transfer,3294.75,2024-11-08
17740,4486,Payment,6201.1,2023-04-07
17741,2809,Transfer,3730.2,2024-12-26
17742,1504,Withdrawal,1748.61,2024-10-20
17743,2495,Payment,4240.54,2022-09-12
17744,4814,Transfer,948.23,2024-03-09
17745,2660,Withdrawal,3803.82,2023-10-22
17746,3825,Payment,5508.01,2022-11-28
17747,3428,Transfer,7926.56,2024-03-11
17748,3004,Transfer,2869.2,2023-11-10
17749,3232,Transfer,4779.01,2023-09-26
17750,3571,Payment,6338.15,2023-01-13
17751,2880,Payment,8880.2,2025-05-11
17752,1977,Deposit,7579.44,2022-08-16
17753,1424,Withdrawal,2455.97,2023-07-14
17754,4930,Deposit,9006.34,2024-09-19
17755,734,Withdrawal,6275.12,2025-03-12
17756,1559,Transfer,1778.39,2023-02-27
17757,3193,Transfer,8589.7,2024-12-24
17758,702,Transfer,2742.71,2024-01-15
17759,3327,Deposit,9511.84,2024-09-18
17760,3064,Payment,1993.63,2023-03-17
17761,1650,Deposit,7118.68,2023-12-22
17762,557,Deposit,4962.36,2025-04-15
17763,2717,Transfer,5758.72,2024-06-05
17764,2184,Transfer,9655.21,2022-11-14
17765,465,Deposit,2867.8,2024-07-17
17766,428,Withdrawal,508.77,2024-11-14
17767,2526,Deposit,9088.04,2023-07-13
17768,707,Payment,123.92,2024-02-10
17769,4289,Deposit,3528.48,2022-11-25
17770,821,Payment,3671.16,2025-01-09
17771,706,Withdrawal,2517.41,2024-10-29
17772,2162,Withdrawal,372.28,2022-12-24
17773,4175,Deposit,6817.15,2023-08-14
17774,165,Transfer,3620.63,2024-02-10
17775,1101,Withdrawal,7895.48,2022-10-14
17776,4266,Transfer,7353.35,2024-03-10
17777,220,Payment,5464.49,2025-04-10
17778,251,Deposit,3433.4,2022-06-26
17779,506,Withdrawal,5446.68,2024-08-26
17780,1497,Transfer,2721.08,2023-08-09
17781,761,Payment,3320.3,2025-04-13
17782,3388,Deposit,765.08,2025-02-20
17783,4581,Deposit,297.36,2023-05-10
17784,3319,Transfer,7981.2,2023-05-31
17785,4049,Deposit,3347.08,2022-12-13
17786,3307,Deposit,4675.56,2023-10-11
17787,1340,Payment,4872.5,2025-05-09
17788,4281,Payment,8257.2,2024-01-02
17789,3449,Withdrawal,1277.91,2024-08-27
17790,115,Deposit,9772.41,2022-10-11
17791,777,Payment,8704.81,2023-02-05
17792,4540,Transfer,2428.73,2023-10-12
17793,3586,Payment,3834.66,2022-08-31
17794,3930,Transfer,8293.96,2023-10-11
17795,3931,Withdrawal,6233.19,2022-12-10
17796,4308,Withdrawal,4346.17,2023-04-26
17797,545,Payment,5152.47,2024-05-09
17798,250,Payment,2662.97,2023-09-08
17799,4476,Payment,2828.84,2023-10-13
17800,4110,Deposit,6175.89,2022-11-30
17801,1290,Payment,7005.6,2023-11-04
17802,1226,Withdrawal,4947.05,2022-10-09
17803,3665,Payment,9910.39,2024-09-03
17804,3263,Deposit,6055.34,2023-08-28
17805,1279,Payment,7806.34,2022-10-23
17806,1820,Deposit,5643.25,2022-05-13
17807,2695,Deposit,3994.92,2022-12-14
17808,3360,Withdrawal,6608.54,2024-11-01
17809,1689,Deposit,5173.74,2022-09-24
17810,589,Payment,6696.06,2023-08-30
17811,875,Deposit,7926.39,2024-02-11
17812,2057,Withdrawal,6402.25,2022-08-22
17813,4888,Withdrawal,3619.04,2023-11-05
17814,2716,Transfer,5873.79,2022-08-18
17815,1299,Transfer,6346.93,2024-01-19
17816,2107,Payment,3174.54,2024-01-21
17817,3524,Withdrawal,3173.01,2024-01-18
17818,4288,Deposit,8941.14,2023-12-20
17819,3198,Deposit,9379.7,2024-01-23
17820,1336,Payment,3240.67,2022-08-30
17821,4457,Deposit,68.78,2022-08-28
17822,2731,Deposit,7150.5,2024-08-28
17823,167,Withdrawal,7531.41,2023-02-22
17824,1546,Transfer,2642.77,2024-11-03
17825,2191,Payment,9969.07,2024-02-15
17826,1039,Withdrawal,7435.84,2023-11-19
17827,1399,Withdrawal,9541.74,2023-09-16
17828,1903,Payment,6553.19,2022-05-30
17829,3288,Withdrawal,5886.02,2022-07-18
17830,3553,Transfer,4842.0,2022-11-05
17831,3047,Transfer,4745.89,2025-01-20
17832,1792,Withdrawal,1426.79,2024-07-01
17833,237,Deposit,5892.98,2024-05-05
17834,426,Transfer,7988.17,2023-08-14
17835,184,Transfer,9674.85,2024-09-30
17836,1919,Transfer,9796.04,2023-12-03
17837,4503,Deposit,4466.63,2023-09-16
17838,3930,Withdrawal,4010.72,2022-07-22
17839,2596,Transfer,8196.71,2023-06-18
17840,3105,Deposit,1390.24,2023-12-11
17841,1262,Transfer,1003.34,2024-01-03
17842,2497,Payment,3544.36,2024-12-13
17843,1181,Transfer,6101.0,2022-11-12
17844,4668,Deposit,1075.14,2023-08-30
17845,3676,Transfer,9544.96,2023-11-06
17846,912,Deposit,2053.57,2024-09-06
17847,595,Payment,5609.53,2022-07-20
17848,3275,Payment,5576.34,2025-04-01
17849,2968,Transfer,6552.92,2022-07-10
17850,4423,Transfer,9281.86,2023-08-14
17851,2927,Transfer,3657.27,2023-01-09
17852,4226,Transfer,6596.56,2022-12-02
17853,654,Payment,7779.87,2023-03-03
17854,1996,Withdrawal,5432.31,2022-09-27
17855,4017,Withdrawal,8247.64,2023-08-07
17856,1244,Transfer,3238.83,2022-11-07
17857,4242,Withdrawal,8995.46,2023-08-07
17858,1308,Withdrawal,2013.16,2022-12-09
17859,1418,Withdrawal,9288.59,2023-07-23
17860,1819,Withdrawal,1066.1,2022-05-23
17861,4505,Withdrawal,4190.72,2023-12-17
17862,1301,Transfer,7144.18,2024-03-22
17863,4917,Withdrawal,5384.78,2023-08-22
17864,3002,Transfer,7001.52,2023-01-14
17865,1121,Transfer,7366.66,2024-12-20
17866,1805,Payment,2681.82,2022-10-12
17867,2137,Payment,2149.74,2022-07-22
17868,3356,Payment,9270.24,2023-02-04
17869,181,Payment,6231.88,2024-02-27
17870,577,Payment,3175.13,2022-05-21
17871,1165,Payment,9538.1,2025-02-02
17872,3251,Payment,7823.55,2023-07-06
17873,3104,Deposit,8541.9,2023-04-28
17874,2294,Payment,8300.81,2025-02-01
17875,2617,Withdrawal,9810.46,2022-06-07
17876,4821,Payment,2591.86,2022-06-18
17877,1075,Transfer,3814.19,2023-08-12
17878,567,Withdrawal,1919.33,2023-09-29
17879,1574,Payment,7848.82,2023-07-12
17880,913,Withdrawal,8305.03,2022-08-09
17881,1864,Transfer,2158.1,2023-09-11
17882,2631,Transfer,45.22,2025-03-07
17883,3243,Transfer,3973.03,2022-12-05
17884,443,Transfer,7030.66,2022-10-16
17885,2518,Transfer,2934.81,2023-04-22
17886,4071,Payment,700.11,2022-12-11
17887,3229,Transfer,1911.53,2023-09-15
17888,863,Withdrawal,3152.66,2022-11-12
17889,1420,Deposit,4676.45,2025-02-24
17890,252,Deposit,7429.38,2024-12-24
17891,2665,Withdrawal,2539.67,2024-12-02
17892,3179,Transfer,9812.63,2023-09-16
17893,3836,Payment,7290.39,2022-05-29
17894,3759,Payment,2707.41,2023-02-11
17895,4313,Transfer,9184.61,2024-12-29
17896,390,Payment,2011.01,2024-06-19
17897,3071,Deposit,4264.92,2022-12-20
17898,4746,Transfer,5027.0,2024-06-04
17899,3223,Deposit,1678.08,2023-02-08
17900,1282,Deposit,2852.76,2023-09-06
17901,3193,Transfer,89.84,2022-12-23
17902,2177,Deposit,6322.51,2025-04-22
17903,2366,Payment,8592.23,2023-08-10
17904,299,Withdrawal,5172.3,2022-11-24
17905,4910,Deposit,6138.02,2022-06-10
17906,2541,Withdrawal,8921.81,2022-11-30
17907,3712,Withdrawal,6215.35,2022-08-31
17908,155,Withdrawal,3885.78,2025-04-20
17909,1711,Payment,4118.59,2023-11-06
17910,3497,Withdrawal,8920.9,2024-04-03
17911,3678,Payment,4342.82,2025-02-03
17912,4801,Payment,1082.98,2023-08-01
17913,4501,Payment,4782.79,2024-07-21
17914,3454,Transfer,187.47,2022-07-20
17915,145,Deposit,4602.59,2025-04-10
17916,1854,Withdrawal,4797.05,2023-12-23
17917,4145,Deposit,5107.86,2024-02-15
17918,3468,Payment,5032.68,2025-03-01
17919,1940,Withdrawal,6449.88,2025-03-19
17920,248,Withdrawal,9276.65,2022-11-18
17921,22,Withdrawal,5175.91,2023-08-13
17922,1497,Deposit,7195.25,2023-04-08
17923,1734,Deposit,196.75,2022-06-10
17924,4894,Deposit,5922.59,2022-06-28
17925,1499,Withdrawal,8190.92,2024-10-29
17926,2148,Payment,5130.07,2024-03-01
17927,4353,Transfer,8368.91,2023-09-24
17928,4917,Withdrawal,5357.37,2022-06-06
17929,1499,Payment,3066.41,2025-04-10
17930,2888,Withdrawal,7335.67,2024-08-09
17931,3408,Payment,6705.31,2022-05-26
17932,3540,Payment,9524.82,2024-06-13
17933,3221,Transfer,6252.05,2023-06-27
17934,640,Deposit,8003.33,2025-03-02
17935,725,Transfer,8370.53,2022-07-08
17936,4518,Transfer,5077.07,2024-02-22
17937,1498,Withdrawal,5337.88,2023-09-29
17938,2707,Transfer,1400.46,2023-01-01
17939,4812,Payment,3057.16,2023-06-22
17940,4266,Transfer,6169.54,2023-06-19
17941,4504,Payment,5029.92,2024-08-13
17942,3455,Deposit,5928.72,2024-02-20
17943,3345,Transfer,991.19,2024-04-16
17944,4265,Payment,7200.07,2022-09-21
17945,3078,Payment,9914.91,2022-05-12
17946,2970,Transfer,8621.62,2022-06-21
17947,3441,Transfer,6661.2,2023-06-03
17948,2137,Transfer,8203.64,2025-03-30
17949,3931,Withdrawal,2541.43,2022-12-19
17950,4459,Deposit,8845.97,2022-12-30
17951,4487,Withdrawal,1462.83,2023-02-12
17952,4867,Deposit,6862.02,2023-06-13
17953,1883,Payment,4739.33,2022-07-08
17954,245,Withdrawal,9252.73,2024-08-23
17955,2277,Payment,7308.71,2023-02-25
17956,4968,Payment,8273.36,2022-11-18
17957,3506,Transfer,67.99,2023-02-24
17958,2742,Deposit,8238.17,2025-01-08
17959,830,Deposit,2572.17,2024-01-31
17960,2534,Transfer,679.22,2024-02-12
17961,1633,Deposit,9215.33,2024-05-08
17962,1275,Withdrawal,1204.27,2023-08-26
17963,2005,Deposit,8554.86,2025-04-02
17964,4426,Transfer,9440.47,2023-04-03
17965,4692,Withdrawal,4637.29,2022-11-28
17966,4060,Payment,2811.99,2025-03-29
17967,4150,Payment,892.71,2024-04-10
17968,2715,Transfer,1152.12,2024-09-11
17969,4060,Payment,3551.72,2023-07-16
17970,2170,Payment,8002.9,2022-10-09
17971,886,Transfer,4222.65,2023-10-27
17972,929,Payment,857.63,2023-11-13
17973,3165,Transfer,9239.85,2024-04-27
17974,2248,Payment,9719.49,2023-05-05
17975,1845,Withdrawal,892.95,2024-05-31
17976,3661,Transfer,9120.92,2023-04-13
17977,878,Payment,2866.64,2024-01-26
17978,4985,Deposit,6988.27,2025-02-25
17979,2171,Deposit,2878.07,2023-03-29
17980,2656,Payment,1526.96,2023-09-26
17981,127,Withdrawal,1314.46,2023-09-10
17982,1662,Payment,7028.6,2025-01-12
17983,1983,Deposit,8730.77,2022-10-15
17984,552,Payment,8213.47,2023-11-09
17985,4092,Transfer,3946.22,2022-09-27
17986,2140,Deposit,2203.29,2025-01-09
17987,3873,Withdrawal,7664.18,2022-08-20
17988,1621,Deposit,1249.5,2023-07-12
17989,2238,Transfer,8697.85,2023-11-08
17990,2622,Deposit,5585.55,2024-08-20
17991,2035,Transfer,4018.69,2022-10-27
17992,2810,Transfer,3716.57,2022-07-24
17993,1309,Deposit,6506.21,2025-03-10
17994,4701,Transfer,7715.44,2024-01-25
17995,1224,Withdrawal,7263.92,2023-07-16
17996,1473,Deposit,5176.46,2025-04-06
17997,1410,Deposit,6930.23,2022-06-05
17998,497,Withdrawal,2261.54,2024-09-08
17999,3735,Payment,6702.92,2023-08-31
18000,3271,Withdrawal,5240.57,2022-10-04
18001,3104,Deposit,6380.71,2025-03-14
18002,2401,Withdrawal,6289.07,2022-07-13
18003,2264,Withdrawal,7840.71,2022-05-14
18004,4436,Withdrawal,8986.62,2023-01-08
18005,2652,Payment,8561.86,2024-04-12
18006,97,Payment,3201.15,2022-06-08
18007,1451,Transfer,8461.17,2024-01-03
18008,601,Payment,7628.36,2024-11-26
18009,778,Transfer,3895.23,2024-09-03
18010,1177,Payment,6574.26,2024-10-13
18011,1351,Deposit,8856.9,2022-08-15
18012,2777,Withdrawal,1997.77,2023-08-09
18013,1388,Withdrawal,9847.25,2023-09-05
18014,3601,Transfer,9641.46,2023-05-14
18015,155,Transfer,4647.01,2024-10-30
18016,714,Deposit,4291.2,2023-01-02
18017,4807,Transfer,8090.71,2023-03-24
18018,1698,Withdrawal,9513.96,2023-12-10
18019,1767,Transfer,6202.99,2022-10-30
18020,452,Payment,2733.32,2023-03-09
18021,22,Deposit,6621.5,2025-01-19
18022,1849,Deposit,5625.72,2023-06-14
18023,839,Withdrawal,3179.57,2025-02-21
18024,3206,Withdrawal,7544.92,2024-10-14
18025,124,Withdrawal,6271.93,2023-02-10
18026,3155,Payment,1121.72,2022-12-05
18027,1466,Deposit,2134.51,2022-06-03
18028,1807,Transfer,7934.76,2024-02-28
18029,1117,Payment,9109.81,2022-11-08
18030,3619,Transfer,9718.23,2024-02-06
18031,554,Deposit,1413.21,2025-03-11
18032,825,Deposit,764.03,2023-07-10
18033,2339,Transfer,3183.02,2024-07-31
18034,4235,Transfer,4433.82,2023-08-14
18035,1900,Payment,9460.6,2024-12-13
18036,2016,Deposit,8983.46,2025-03-09
18037,1276,Deposit,5408.58,2022-06-30
18038,4399,Payment,9658.15,2024-02-28
18039,2754,Transfer,9020.29,2024-09-07
18040,3470,Withdrawal,4512.59,2023-11-01
18041,2764,Transfer,4465.14,2023-09-04
18042,4398,Withdrawal,2013.53,2024-06-15
18043,2518,Payment,4983.41,2023-02-19
18044,867,Withdrawal,5181.62,2025-01-05
18045,1592,Payment,8122.95,2024-12-07
18046,2458,Transfer,399.03,2022-11-02
18047,2377,Deposit,5539.71,2024-12-29
18048,4196,Deposit,7149.55,2022-08-18
18049,3333,Transfer,2543.16,2024-11-10
18050,792,Transfer,39.37,2023-03-06
18051,841,Payment,5439.3,2023-06-03
18052,1708,Transfer,1929.06,2023-08-02
18053,1967,Deposit,7741.46,2022-11-08
18054,3705,Payment,1798.81,2024-02-16
18055,2728,Deposit,8487.68,2023-04-04
18056,3441,Transfer,1673.17,2022-09-06
18057,2972,Deposit,1244.26,2024-01-29
18058,1580,Withdrawal,4029.31,2024-01-25
18059,2958,Deposit,3929.76,2025-03-18
18060,4308,Deposit,1951.74,2022-09-08
18061,4929,Deposit,1386.58,2022-12-21
18062,148,Transfer,31.96,2024-02-17
18063,2014,Payment,4014.17,2023-07-12
18064,629,Withdrawal,5985.37,2025-02-04
18065,2875,Deposit,9568.19,2022-09-16
18066,222,Transfer,1167.71,2024-06-28
18067,3009,Withdrawal,6981.56,2022-09-17
18068,2955,Payment,77.23,2022-11-02
18069,2940,Deposit,6630.34,2023-02-18
18070,4947,Deposit,9469.91,2025-02-26
18071,399,Withdrawal,5200.77,2024-08-03
18072,2036,Deposit,1174.39,2024-02-22
18073,515,Payment,7519.26,2023-11-25
18074,4722,Deposit,6970.72,2024-05-19
18075,2118,Payment,2361.69,2022-10-30
18076,499,Payment,3908.6,2022-10-19
18077,4576,Withdrawal,7260.77,2024-11-14
18078,694,Payment,1511.91,2023-03-23
18079,669,Payment,7683.13,2022-06-09
18080,596,Deposit,7489.13,2024-12-09
