LoanID	CustomerID	LoanType	LoanAmount	InterestRate	LoanStartDate	LoanEndDate
1425	453	Personal	195729	6.95	09/09/2022	04/10/2027
1426	4395	Education	347807	2.62	18/11/2022	04/12/2028
1427	1898	Personal	394224	7.4	05/08/2023	28/01/2027
1428	2934	Home	322835	9.78	08/12/2021	18/04/2029
1429	679	Car	323056	3.63	29/12/2020	12/01/2029
1430	722	Car	429160	7.75	15/05/2020	07/07/2027
1431	3836	Home	51002	10.1	01/03/2022	11/03/2026
1432	1605	Personal	15980	9.52	30/03/2023	20/07/2027
1433	1085	Home	92074	9.92	10/10/2022	23/04/2028
1434	4892	Home	318847	10.1	22/12/2021	16/07/2025
1435	4441	Car	251904	5.51	03/01/2024	08/06/2029
1436	4351	Education	356318	10.91	18/01/2023	21/02/2027
1437	1427	Car	112052	2.75	17/03/2023	24/11/2025
1438	2804	Home	378497	7.73	24/06/2022	10/01/2029
1439	3597	Personal	384272	8.74	14/03/2022	11/10/2027
1440	887	Car	296331	10.37	07/03/2022	20/07/2029
1441	3317	Car	83127	4.86	25/10/2021	19/06/2028
1442	934	Home	189554	8.96	31/05/2021	15/10/2027
1443	3611	Personal	148722	7.94	28/09/2022	28/10/2029
1444	2759	Education	298128	5.01	03/12/2023	27/01/2030
1445	2614	Personal	407630	6.21	29/11/2021	02/06/2026
1446	1929	Car	355155	6.44	04/01/2023	02/07/2026
1447	1417	Personal	330971	7.78	30/11/2022	28/06/2028
1448	2246	Education	436089	10.61	10/03/2021	25/02/2027
1449	1321	Home	334344	8.37	14/06/2021	29/05/2029
1450	3058	Home	330138	8.68	27/11/2021	04/10/2027
1451	256	Education	255954	12.29	05/06/2020	13/12/2025
1452	4888	Education	316002	8.77	12/06/2020	30/09/2025
1453	2895	Car	17786	5.54	25/03/2022	04/08/2027
1454	2151	Car	370032	8.81	18/03/2024	09/05/2026
1455	1842	Education	328995	4.8	23/05/2022	20/02/2026
1456	4915	Education	216275	3.92	12/11/2023	24/10/2026
1457	2566	Car	51853	12.17	26/03/2022	10/10/2028
1458	4744	Home	51434	3.61	20/01/2022	01/09/2025
1459	1274	Personal	288496	3.1	04/09/2021	03/09/2027
1460	3173	Home	137347	11.58	13/03/2022	05/09/2028
1461	3085	Car	351636	4.43	18/09/2022	19/12/2027
1462	3395	Education	33912	12	18/08/2022	27/01/2028
1463	1182	Home	235975	5.82	30/01/2024	23/07/2025
1464	1784	Education	461883	3.31	04/11/2021	10/07/2025
1465	741	Car	290536	8.89	09/08/2023	10/04/2030
1466	2932	Education	367123	9.11	09/01/2024	28/06/2027
1467	1457	Education	488904	4.8	17/02/2023	01/08/2029
1468	522	Personal	186973	11.89	16/12/2023	14/08/2027
1469	2060	Personal	64882	8.16	05/04/2024	22/06/2027
1470	4238	Personal	88006	12.3	15/03/2023	25/02/2029
1471	4780	Personal	409330	8.94	27/08/2020	10/01/2030
1472	2354	Education	183909	5.77	02/09/2023	16/10/2025
1473	4838	Education	34264	10.89	29/04/2021	25/03/2028
1474	1670	Personal	197059	2.83	19/08/2021	09/05/2028
1475	873	Personal	442520	5.8	06/01/2021	15/11/2026
1476	1620	Education	109694	9.53	09/12/2022	02/12/2027
1477	2627	Personal	346698	7.58	19/07/2023	12/07/2025
1478	4882	Personal	495774	4.13	22/09/2023	04/09/2026
1479	3680	Education	396921	3.28	14/04/2024	05/04/2027
1480	526	Home	344404	4.06	31/12/2023	21/10/2029
1481	4004	Personal	152916	10.46	28/04/2022	08/02/2027
1482	1473	Car	414314	3.62	27/01/2024	11/06/2027
1483	3019	Car	41678	5.67	29/06/2022	28/02/2028
1484	2239	Personal	250598	5.08	27/08/2022	15/10/2027
1485	2195	Education	13957	10.25	02/02/2022	16/11/2026
1486	348	Home	328135	7.54	03/01/2023	03/04/2028
1487	2638	Personal	102969	8.61	28/07/2020	11/06/2026
1488	4556	Education	238149	6.84	30/12/2020	22/01/2028
1489	3227	Home	176832	11.06	30/07/2022	30/05/2026
1490	1088	Home	325347	10.26	13/03/2023	02/05/2027
1491	2749	Car	311804	6.04	13/12/2020	12/04/2029
1492	1058	Home	314983	6.24	30/06/2023	28/07/2028
1493	3711	Home	247542	9.56	31/12/2022	25/04/2027
1494	1732	Car	70140	2.6	21/06/2023	12/12/2028
1495	3365	Home	108325	11.53	07/03/2024	20/04/2027
1496	214	Car	140336	12.49	16/06/2022	27/11/2028
1497	1487	Education	14825	11.35	16/07/2022	26/06/2027
1498	3389	Car	240032	5.52	01/06/2023	01/08/2025
1499	574	Personal	292355	7.94	13/12/2023	30/04/2028
1500	2643	Personal	146169	5.39	22/10/2021	06/07/2025
1501	3533	Car	224315	6.69	04/10/2023	10/07/2028
1502	1772	Education	302642	5.92	30/08/2021	22/12/2025
1503	1461	Home	20292	10	13/03/2023	24/01/2027
1504	1181	Car	192049	3.65	27/07/2022	19/11/2027
1505	4881	Education	123916	7.28	15/07/2020	07/07/2025
1506	1139	Education	25687	7.46	28/10/2022	09/04/2030
1507	4977	Education	59015	9.95	29/10/2023	12/12/2029
1508	1370	Car	49576	9.17	28/04/2022	19/02/2028
1509	1239	Home	237226	4.77	06/07/2023	17/05/2025
1510	1797	Education	137225	10.48	07/07/2022	24/04/2028
1511	4858	Personal	239530	7.14	11/03/2024	22/06/2028
1512	3300	Personal	351119	5	08/10/2023	22/08/2029
1513	3649	Education	49221	8.17	28/04/2022	31/03/2028
1514	1421	Home	441200	4.36	18/01/2021	10/05/2030
1515	3439	Personal	4809	5.62	07/03/2023	20/03/2028
1516	2484	Personal	278635	11.92	27/11/2023	13/11/2026
1517	1035	Car	2160	8.7	01/05/2023	23/03/2028
1518	4703	Home	185754	5.54	24/02/2022	25/06/2026
1519	3359	Car	93282	12.11	29/10/2023	11/10/2025
1520	1744	Car	38165	4.77	11/05/2022	01/09/2029
1521	4874	Personal	122661	6.71	30/01/2023	09/07/2029
1522	4194	Car	118466	11.82	03/04/2024	01/01/2029
1523	1826	Car	98932	10.5	09/08/2023	02/07/2025
1524	4842	Car	374819	5.45	25/09/2020	30/09/2027
1525	3569	Personal	216634	5.74	05/04/2024	04/02/2028
1526	1670	Education	469479	6.66	10/08/2022	22/10/2025
1527	1323	Home	471623	11.96	16/05/2022	19/05/2026
1528	4250	Home	328453	12.43	04/06/2023	24/06/2025
1529	978	Education	189765	5.06	30/01/2021	20/04/2030
1530	4337	Personal	195672	5.1	13/12/2023	10/12/2029
1531	344	Personal	79669	8.76	05/09/2023	17/10/2027
1532	2359	Education	463914	5.75	18/12/2022	21/08/2028
1533	2794	Education	295952	10.35	24/03/2024	11/10/2028
1534	4918	Home	353678	8.93	18/02/2022	04/03/2026
1535	3858	Personal	159398	2.6	26/08/2020	16/02/2027
1536	64	Personal	101255	8.31	10/05/2024	27/10/2029
1537	4369	Personal	3722	9.08	25/04/2022	06/06/2026
1538	2342	Car	86156	7.52	15/04/2023	02/04/2028
1539	774	Car	52319	4.87	24/09/2020	29/07/2029
1540	3673	Home	475571	7.13	11/06/2021	04/12/2029
1541	3427	Car	496671	8.52	25/02/2023	17/11/2026
1542	2815	Home	394517	2.6	10/05/2021	10/07/2026
1543	330	Education	97649	5.24	26/12/2021	14/04/2028
1544	2200	Personal	42975	11.01	02/12/2023	23/08/2029
1545	4822	Home	126862	7.16	07/09/2022	03/04/2028
1546	998	Personal	164787	8.49	04/12/2022	24/09/2027
1547	462	Personal	134134	5.88	25/03/2024	01/04/2030
1548	3843	Car	48733	6.24	25/04/2022	08/11/2029
1549	1393	Personal	324347	8.07	24/07/2020	23/03/2026
1550	279	Car	352022	12.48	22/05/2020	25/11/2028
1551	581	Home	80917	8.8	25/06/2021	22/09/2027
1552	210	Home	64774	5.14	01/09/2023	05/12/2027
1553	3273	Home	205815	6.02	17/10/2022	04/01/2030
1554	3076	Home	169234	3.12	20/02/2022	05/11/2025
1555	1036	Personal	341374	11.95	24/05/2020	17/07/2029
1556	1972	Car	456024	7.97	11/01/2024	25/04/2030
1557	1632	Personal	134122	7.95	29/12/2020	28/04/2027
1558	4096	Home	4141	9.41	07/01/2022	24/05/2025
1559	628	Personal	176147	11.07	19/07/2023	02/03/2028
1560	3359	Personal	258436	2.9	24/01/2021	06/01/2030
1561	1096	Personal	69230	7.8	23/10/2021	29/08/2029
1562	4187	Home	285677	7.08	13/11/2022	26/08/2028
1563	1362	Education	159425	3.9	09/10/2020	22/08/2028
1564	1362	Education	469658	7.37	15/08/2020	13/10/2028
1565	796	Personal	191459	12.01	24/04/2021	18/11/2027
1566	1474	Car	412859	6.16	19/09/2020	26/11/2029
1567	2975	Home	199992	9.58	05/06/2022	23/09/2029
1568	3292	Education	10396	4.36	29/01/2021	13/04/2026
1569	660	Education	188798	10.87	16/07/2022	06/07/2028
1570	4914	Car	300366	9.15	25/04/2021	31/07/2029
1571	3027	Education	117057	6.5	30/08/2022	11/08/2029
1572	4265	Home	117822	12.14	08/05/2021	19/03/2030
1573	856	Education	150663	8.81	19/10/2022	21/12/2025
1574	3784	Personal	115839	12.5	13/05/2022	14/11/2025
1575	2328	Car	311367	3.62	17/03/2023	19/08/2025
1576	1778	Car	270947	10.09	04/02/2021	24/02/2027
1577	1791	Car	104666	5.03	29/05/2021	16/07/2028
1578	4795	Personal	58055	11.49	01/03/2021	15/06/2029
1579	1800	Personal	332960	2.78	20/06/2020	13/11/2029
1580	4521	Car	85213	4.53	02/09/2020	15/05/2025
1581	1808	Car	498623	5.57	03/11/2023	29/06/2025
1582	4877	Home	482539	9.72	08/07/2023	09/10/2029
1583	817	Home	102124	9.27	26/08/2022	28/08/2028
1584	2358	Education	112428	10.02	12/04/2021	20/12/2029
1585	350	Education	352115	8.7	15/08/2021	25/01/2028
1586	4869	Car	380839	3.98	14/06/2020	07/12/2027
1587	149	Car	429991	4.84	29/06/2020	13/11/2029
1588	4306	Personal	62179	5.83	11/09/2023	05/06/2029
1589	1114	Personal	172933	3.19	06/04/2022	30/09/2028
1590	1422	Home	367111	9.36	11/08/2021	06/02/2028
1591	4156	Home	351033	4.79	24/03/2021	28/12/2028
1592	2741	Home	42118	4.72	28/02/2022	04/07/2029
1593	346	Education	263813	2.67	18/04/2021	21/03/2029
1594	2737	Car	344002	3.47	28/07/2021	01/08/2027
1595	188	Home	488380	11.92	26/07/2020	13/03/2030
1596	2799	Home	265808	6.59	10/08/2021	26/12/2025
1597	1211	Personal	12144	8.2	28/03/2022	08/06/2028
1598	4794	Car	213852	11.01	12/01/2024	27/05/2028
1599	4884	Personal	75692	9.91	19/09/2022	30/04/2026
1600	744	Education	4529	11.3	23/01/2022	20/08/2027
1601	4584	Education	77892	8.83	10/01/2022	29/04/2028
1602	3391	Personal	188174	8.62	11/09/2022	01/09/2026
1603	444	Personal	377122	2.82	28/09/2020	16/08/2025
1604	4945	Personal	185315	12.28	25/12/2021	23/01/2027
1605	149	Education	407287	6.37	15/10/2021	10/10/2026
1606	4146	Education	322266	8.99	07/10/2023	03/05/2030
1607	3744	Education	376527	8.11	02/06/2020	29/07/2028
1608	951	Education	286085	2.75	23/07/2022	07/08/2028
1609	1606	Car	204838	9.38	11/01/2021	18/12/2029
1610	1586	Personal	91908	10.01	11/08/2021	20/08/2028
1611	4468	Education	413818	4.06	28/05/2020	19/07/2025
1612	3556	Personal	71919	10.51	21/01/2022	13/03/2027
1613	4020	Car	361728	10.06	28/04/2021	13/09/2026
1614	3460	Car	383813	9.45	23/02/2024	27/02/2029
1615	527	Personal	90613	2.64	25/05/2020	07/12/2029
1616	1579	Home	430238	8.86	28/08/2023	22/05/2027
1617	175	Car	395820	5.7	31/03/2024	18/06/2029
1618	3267	Personal	382919	9.4	01/10/2021	22/02/2029
1619	581	Home	223069	4.84	30/04/2021	23/05/2028
1620	2163	Personal	15067	3.16	21/09/2022	25/08/2025
1621	2280	Education	22839	2.51	02/12/2021	27/04/2026
1622	1973	Personal	277203	5.87	14/07/2020	15/06/2027
1623	1092	Home	34015	8.45	14/10/2022	06/09/2028
1624	839	Education	241372	7.64	11/01/2024	05/10/2029
1625	3117	Car	30263	6.04	22/02/2024	22/10/2026
1626	4900	Car	323815	9.63	23/11/2021	09/04/2028
1627	2119	Car	262013	11.36	08/08/2023	01/12/2025
1628	1392	Personal	145503	4.23	24/10/2020	08/04/2026
1629	2312	Home	268624	9.77	10/04/2021	07/09/2028
1630	2856	Car	290346	8.31	22/06/2021	17/04/2026
1631	4753	Car	9323	8.91	01/01/2024	16/06/2026
1632	1311	Education	412473	11.9	30/10/2021	08/02/2027
1633	916	Education	125105	4.79	20/11/2021	28/01/2028
1634	783	Personal	135747	6.79	09/07/2022	10/12/2026
1635	2721	Personal	221414	9.69	22/08/2021	16/06/2025
1636	2780	Education	122832	3.88	13/08/2020	04/12/2027
1637	4819	Education	322478	3.22	26/05/2020	03/08/2029
1638	3147	Car	112993	2.89	22/10/2023	29/04/2028
1639	4054	Home	443287	10.63	14/09/2022	25/10/2027
1640	528	Personal	463928	10.62	19/02/2022	23/09/2027
1641	233	Personal	374489	3.33	16/10/2021	26/10/2029
1642	4269	Personal	437507	8.92	15/06/2022	29/09/2026
1643	669	Education	72838	8.62	07/12/2022	21/04/2029
1644	2957	Education	374737	3.06	24/11/2022	25/09/2028
1645	1298	Personal	20461	7.51	02/06/2020	16/09/2029
1646	63	Car	218794	3.52	20/02/2022	12/11/2026
1647	2530	Education	254094	11.57	28/02/2023	20/09/2026
1648	2112	Home	497293	11.34	11/01/2022	21/03/2026
1649	1575	Education	75590	10.44	03/11/2020	24/12/2025
1650	4987	Education	40131	8.97	05/11/2022	19/04/2029
1651	2677	Education	182593	4.82	15/10/2022	05/07/2026
1652	2601	Car	42912	4.56	10/02/2024	02/11/2025
1653	906	Personal	360889	8.31	01/10/2020	29/08/2029
1654	3764	Personal	343550	9.99	13/06/2023	09/08/2025
1655	3668	Education	341370	6.11	11/05/2021	05/08/2027
1656	3135	Home	338629	3.27	12/07/2021	01/09/2028
1657	28	Car	385100	3.45	12/05/2020	23/03/2029
1658	595	Car	198996	4.68	09/12/2020	05/01/2027
1659	575	Personal	40197	12.49	05/05/2024	20/07/2027
1660	2556	Education	156888	12.3	03/11/2020	09/04/2027
1661	668	Education	448511	4.17	06/08/2021	27/07/2027
1662	2277	Home	495311	8.03	23/10/2023	31/01/2028
1663	1170	Home	24491	2.82	06/08/2021	22/04/2026
1664	1435	Personal	116197	3.62	30/10/2022	17/10/2026
1665	4787	Education	310276	4.91	20/01/2024	15/01/2026
1666	4636	Home	331376	12.21	22/12/2023	09/11/2027
1667	3357	Car	305757	9.94	01/03/2023	18/03/2026
1668	790	Personal	345988	7.23	29/05/2021	03/01/2026
1669	3675	Car	468994	9.75	25/11/2023	23/11/2026
1670	4820	Education	209589	9.08	25/01/2021	17/08/2025
1671	2014	Education	470885	5.56	11/12/2020	15/12/2026
1672	871	Car	363319	10.51	09/07/2020	15/12/2025
1673	1391	Car	256039	4.25	01/01/2021	19/05/2026
1674	4505	Car	137128	3.07	24/01/2022	13/09/2026
1675	1060	Education	378363	11.25	26/06/2023	11/01/2027
1676	4830	Car	316653	8.96	31/05/2023	28/02/2030
1677	1633	Personal	41519	7.4	16/01/2021	15/03/2027
1678	508	Car	269882	12.43	20/12/2023	14/02/2026
1679	4771	Home	448142	8.3	22/01/2024	17/02/2030
1680	3906	Personal	188399	2.69	16/01/2024	20/01/2026
1681	2528	Education	24295	3.86	13/09/2020	19/07/2025
1682	4939	Education	383258	5.88	15/08/2022	18/03/2026
1683	3075	Education	300971	3	07/12/2021	19/10/2027
1684	2492	Education	222401	10.96	28/11/2020	05/05/2030
1685	851	Personal	18849	2.85	30/09/2023	24/11/2028
1686	1391	Education	282451	6.01	14/04/2023	06/09/2026
1687	3761	Personal	111681	4.14	16/08/2023	16/01/2028
1688	505	Personal	396688	5.86	28/09/2023	07/01/2029
1689	1831	Education	457056	10.26	14/03/2021	12/05/2029
1690	1714	Personal	224979	7.04	01/08/2022	24/11/2025
1691	2247	Personal	191464	8.55	17/12/2020	15/07/2025
1692	205	Education	368160	10.32	12/06/2022	23/10/2025
1693	1211	Car	323328	8.1	08/08/2020	19/09/2029
1694	203	Personal	459688	7.46	01/04/2024	02/03/2026
1695	3549	Home	316062	7.83	23/06/2023	11/03/2027
1696	4670	Car	346509	6.55	11/01/2023	17/01/2029
1697	3513	Home	357426	5.64	26/12/2022	22/04/2030
1698	609	Car	183738	11.29	30/03/2024	02/09/2025
1699	4112	Home	392904	8.79	10/09/2022	16/05/2028
1700	4754	Education	209388	11.85	27/04/2021	11/05/2027
1701	3101	Home	30984	8.83	01/05/2023	02/10/2026
1702	2498	Education	7328	7.38	31/05/2021	15/02/2029
1703	4474	Car	295591	2.57	23/03/2024	11/02/2030
1704	4905	Home	495365	7.58	02/04/2022	28/05/2027
1705	3028	Car	97923	6.78	03/01/2022	19/02/2030
1706	4086	Education	331865	7.42	14/10/2023	17/02/2030
1707	2152	Education	434925	6.39	07/01/2023	16/12/2027
1708	4879	Home	48656	3.26	15/03/2021	02/09/2027
1709	3961	Education	159230	3.42	15/12/2021	08/11/2028
1710	868	Home	458925	7.32	16/08/2023	30/05/2029
1711	4344	Education	348215	5.17	11/04/2022	31/08/2028
1712	1405	Personal	193329	4.73	23/11/2021	28/02/2029
1713	2512	Education	349005	4.32	24/04/2022	01/12/2027
1714	3562	Car	72844	8.84	13/03/2024	03/01/2030
1715	4953	Personal	202645	7.04	23/07/2022	20/10/2029
1716	2460	Education	357698	8.1	02/04/2021	10/10/2026
1717	4078	Personal	350763	4.28	13/11/2022	21/09/2028
1718	3170	Personal	343727	12.45	02/02/2022	16/05/2025
1719	1256	Home	86484	4.22	10/06/2021	29/10/2025
1720	2736	Car	483931	2.81	13/06/2023	29/09/2028
1721	3681	Car	139421	3.09	07/06/2022	08/04/2027
1722	232	Personal	462439	7.24	16/03/2021	19/09/2026
1723	4820	Car	333311	4.47	20/07/2021	29/07/2026
1724	382	Car	251198	12.41	03/05/2024	16/04/2027
1725	1587	Personal	413940	11.72	21/11/2020	29/10/2027
1726	3092	Home	95731	5.76	04/10/2021	31/12/2028
1727	393	Car	131778	10.51	25/10/2022	04/07/2028
1728	4576	Education	337364	11.63	19/01/2022	22/10/2028
1729	1294	Car	452649	4.95	25/07/2021	03/03/2026
1730	4322	Personal	120609	5.8	26/10/2023	06/06/2029
1731	2577	Personal	315425	7.4	16/08/2020	23/04/2026
1732	3629	Home	46817	7.24	31/08/2020	19/04/2027
1733	2238	Personal	483358	9.12	18/05/2022	08/09/2025
1734	3194	Personal	96603	3.94	20/11/2023	24/06/2027
1735	4315	Home	399684	2.87	30/08/2022	04/03/2030
1736	193	Personal	482937	4.3	27/01/2022	14/03/2027
1737	1508	Home	475903	4.24	21/01/2023	03/10/2026
1738	4435	Education	207595	4.13	28/12/2021	13/12/2028
1739	1927	Home	371628	8.05	25/12/2022	10/02/2028
1740	4638	Home	240798	5	01/10/2020	09/01/2026
1741	1971	Personal	182323	8.43	09/11/2023	07/10/2028
1742	795	Home	128676	10.32	21/03/2023	26/10/2026
1743	1029	Car	195718	7.72	02/03/2024	12/07/2025
1744	176	Education	360466	8.27	13/10/2021	01/08/2027
1745	3024	Home	54118	8.39	19/08/2022	26/05/2028
1746	2912	Personal	434454	3.78	13/11/2021	29/11/2028
1747	252	Education	356408	5.55	12/05/2021	05/01/2027
1748	1343	Personal	400384	4.87	04/10/2022	29/08/2025
1749	2557	Personal	192576	10.52	18/08/2020	21/07/2029
1750	4944	Education	4320	12.09	29/06/2023	30/06/2025
1751	552	Education	57599	11.83	29/03/2021	01/02/2029
1752	2927	Personal	173236	10.79	17/03/2024	28/01/2030
1753	4729	Education	224900	11.8	03/09/2022	16/02/2027
1754	4699	Home	212689	5.88	20/05/2021	17/04/2030
1755	616	Education	31731	4.28	01/10/2020	19/09/2027
1756	4090	Personal	433573	6.15	16/02/2023	13/08/2026
1757	726	Car	347292	9.04	11/12/2020	17/09/2026
1758	4752	Home	48174	9.22	16/12/2021	08/02/2030
1759	530	Education	220218	3.28	13/07/2023	15/01/2026
1760	46	Home	27096	10.16	13/09/2022	05/06/2028
1761	1381	Education	164465	11.07	07/04/2021	14/07/2028
1762	2497	Home	4025	11.51	04/11/2022	04/10/2026
1763	4082	Home	139213	5.72	07/08/2021	19/03/2028
1764	4084	Home	494801	10.45	27/12/2020	12/11/2028
1765	3743	Car	287697	5.34	24/10/2020	14/11/2027
1766	1490	Car	322309	5.39	10/10/2020	04/10/2025
1767	3212	Education	281255	5.88	03/05/2023	14/06/2027
1768	4993	Home	239697	7.48	07/12/2021	16/01/2026
1769	1571	Education	39308	10.55	15/05/2022	08/10/2026
1770	4873	Education	459973	5.83	09/06/2023	10/12/2028
1771	2912	Home	1438	2.54	11/05/2020	17/07/2026
1772	2393	Education	194194	3.64	03/12/2020	28/10/2028
1773	3127	Car	386110	4.4	28/05/2021	19/08/2025
1774	1495	Personal	122824	6.76	23/03/2022	13/03/2028
1775	4451	Education	315788	5.21	16/04/2024	05/03/2029
1776	1735	Education	278342	4.67	29/07/2021	10/01/2030
1777	2148	Education	184435	5.75	13/04/2024	11/12/2028
1778	4193	Car	358568	7.2	03/06/2022	12/01/2027
1779	194	Home	222145	5.12	17/03/2023	16/10/2029
1780	1889	Education	406688	5.21	01/10/2020	18/02/2026
1781	3854	Car	96787	12.38	14/03/2023	25/12/2026
1782	112	Home	181879	12.49	02/05/2024	12/08/2027
1783	3199	Home	215552	11.56	28/08/2020	15/03/2027
1784	1205	Education	313013	8.49	06/07/2022	29/05/2025
1785	1020	Car	52157	8	23/12/2023	17/07/2026
1786	1659	Education	120944	3.97	14/05/2021	15/10/2029
1787	4105	Personal	107257	3.14	16/06/2022	30/06/2027
1788	4947	Home	209331	10.71	06/09/2023	13/12/2028
1789	3556	Car	391393	12.44	15/01/2022	21/03/2029
1790	1287	Car	217778	8.11	17/09/2023	28/12/2028
1791	65	Personal	128466	11.86	19/07/2020	19/03/2030
1792	4524	Personal	271760	10.15	02/04/2023	07/11/2025
1793	1702	Personal	243036	8.55	12/02/2024	30/11/2027
1794	2156	Home	107050	11.14	07/10/2023	01/01/2027
1795	4320	Education	279406	6.77	02/03/2023	29/12/2027
1796	3657	Education	452390	7.03	09/01/2022	07/02/2029
1797	884	Personal	330794	2.71	01/07/2021	13/08/2028
1798	4756	Car	21229	12.14	17/10/2020	10/10/2026
1799	4143	Home	201500	7.03	29/03/2022	02/02/2027
1800	4904	Personal	147105	3.61	15/10/2023	18/04/2028
1801	22	Car	235209	9.21	10/04/2024	08/03/2027
1802	787	Personal	342365	5.53	17/09/2021	09/07/2028
1803	4467	Personal	162533	9.94	02/02/2024	09/02/2029
1804	1954	Car	156443	4.37	14/05/2021	21/12/2029
1805	3764	Home	473560	10.75	06/04/2022	29/01/2028
1806	2985	Car	20825	9.28	19/03/2023	20/06/2028
1807	3809	Personal	495051	7.39	19/05/2023	13/08/2027
1808	3576	Personal	244212	5.14	04/01/2023	02/08/2025
1809	360	Personal	296365	11.63	15/07/2020	09/07/2028
1810	2600	Personal	233296	5.51	22/09/2021	31/01/2026
1811	3602	Car	472846	11.81	05/08/2023	09/12/2029
1812	1575	Education	376731	5.86	28/12/2023	05/08/2027
1813	3871	Home	260038	7.76	01/06/2022	20/01/2029
1814	2915	Home	46544	4.93	15/12/2022	20/01/2027
1815	1411	Education	99705	11.9	27/11/2022	21/03/2027
1816	2767	Personal	338374	10.41	16/08/2023	05/10/2027
1817	2245	Education	89879	8.54	10/07/2020	15/10/2028
1818	2504	Home	324408	3.29	16/05/2021	16/08/2027
1819	3139	Car	135837	7.58	09/03/2021	22/12/2026
1820	4340	Education	313388	7.97	26/03/2022	24/12/2025
1821	16	Car	44700	12.02	08/08/2022	26/03/2029
1822	2361	Home	285887	9.64	03/08/2021	16/07/2025
1823	4187	Education	183477	7	11/06/2023	26/04/2030
1824	333	Car	154867	5.15	14/08/2021	24/02/2029
1825	1033	Home	129735	8.6	08/10/2020	31/08/2026
1826	3819	Home	25895	7.27	20/06/2020	19/11/2028
1827	1315	Education	77725	2.69	26/06/2022	10/06/2028
1828	4293	Car	437785	6.53	26/10/2021	22/11/2028
1829	1878	Personal	294261	9.95	13/07/2023	21/07/2029
1830	2447	Personal	71772	5.78	05/09/2023	13/03/2028
1831	1213	Education	191172	7.12	10/04/2022	19/01/2027
1832	3872	Home	48412	6.64	21/07/2023	16/05/2029
1833	1272	Car	332932	2.57	07/07/2020	05/08/2028
1834	2525	Home	431940	7.91	22/07/2023	22/11/2025
1835	3170	Car	149617	9.98	07/08/2020	09/08/2028
1836	1647	Car	78580	7.65	02/03/2022	07/10/2029
1837	2110	Education	473262	3.04	04/05/2022	04/01/2027
1838	647	Personal	156248	2.58	14/03/2021	08/10/2025
1839	3765	Personal	440542	4.99	17/03/2024	21/12/2028
1840	3069	Personal	186431	4.03	01/09/2020	22/07/2026
1841	1373	Home	45319	6.69	14/03/2024	03/10/2027
1842	4803	Home	126220	11.99	09/09/2021	30/07/2029
1843	3408	Personal	436340	3.82	26/10/2020	22/08/2025
1844	3667	Personal	187017	6.67	02/09/2023	09/12/2029
1845	2929	Car	357012	11.01	14/07/2021	29/07/2026
1846	3302	Car	491485	10.69	04/06/2021	07/06/2028
1847	4953	Home	433210	5.16	04/07/2021	20/07/2027
1848	3386	Education	431724	4.45	10/09/2020	30/04/2027
1849	4821	Home	82461	2.68	09/10/2020	20/10/2029
1850	1133	Personal	459379	5.09	20/07/2020	03/03/2028
1851	4728	Car	7478	10.34	30/07/2020	02/03/2028
1852	3122	Personal	278319	6.58	18/02/2024	15/07/2029
1853	1972	Car	92479	4.14	13/03/2022	22/01/2026
1854	3095	Home	262937	5.41	18/01/2024	27/01/2028
1855	210	Personal	5701	9.04	22/02/2023	18/07/2029
1856	1603	Education	279025	3.54	23/08/2023	29/06/2028
1857	3801	Personal	252753	4.66	30/06/2022	20/05/2028
1858	2247	Personal	63884	3.6	14/12/2023	01/09/2028
1859	906	Personal	239775	7.62	30/11/2021	07/01/2026
1860	3124	Car	304607	10	13/09/2023	19/09/2026
1861	2199	Personal	405812	4.76	01/05/2021	19/02/2027
1862	3492	Home	466827	5.31	12/07/2022	20/09/2027
1863	1004	Car	216924	8.65	25/02/2024	15/01/2028
1864	1984	Car	353041	10.64	10/03/2023	11/11/2028
1865	4879	Car	10425	2.8	24/08/2021	11/05/2030
1866	1495	Education	455770	12.33	08/06/2021	12/05/2027
1867	2357	Education	284216	4.98	16/07/2020	28/06/2025
1868	876	Home	432344	5.41	26/10/2022	10/02/2027
1869	3740	Personal	314993	12.15	25/02/2024	03/04/2026
1870	1238	Car	88125	4.01	26/04/2023	03/06/2027
1871	2157	Personal	276257	9.68	11/01/2022	01/02/2028
1872	893	Education	112156	5.71	17/02/2021	08/10/2025
1873	3959	Personal	250240	7.63	24/04/2024	11/04/2029
1874	65	Personal	253232	7.89	15/10/2022	05/05/2027
1875	1529	Personal	370996	8.24	11/05/2021	17/03/2027
1876	3045	Car	86806	6.28	27/08/2020	12/01/2030
1877	774	Education	115764	9.98	05/12/2023	23/11/2028
1878	4674	Education	154557	7.4	04/01/2024	26/12/2026
1879	1435	Car	246728	8.31	28/01/2024	25/09/2028
1880	2901	Education	171171	4.11	09/02/2022	10/06/2026
1881	171	Education	341870	2.75	28/05/2021	07/10/2028
1882	2155	Personal	279576	2.58	04/03/2022	21/11/2027
1883	604	Education	86364	10.12	31/03/2024	21/10/2025
1884	4666	Education	406680	4.68	15/06/2023	08/04/2030
1885	4654	Car	316999	5.15	21/08/2022	04/05/2027
1886	190	Home	19984	8.92	05/01/2023	11/01/2026
1887	1735	Education	199888	8.61	17/01/2021	20/01/2026
1888	3113	Car	407878	8.82	13/03/2024	17/04/2026
