CallID,CustomerID,CallDate,IssueType,Resolved
1925,920,2024-08-05,Account Access,Yes
1926,344,2024-12-27,Transaction Dispute,Yes
1927,3636,2025-02-12,Card Issue,No
1928,622,2024-11-23,Loan Query,Yes
1929,2342,2025-03-05,Transaction Dispute,Yes
1930,39,2025-02-11,Account Access,No
1931,711,2024-12-10,Account Access,Yes
1932,2336,2024-08-29,Loan Query,Yes
1933,4519,2024-09-07,Account Access,No
1934,4613,2024-11-08,Account Access,No
1935,3738,2024-08-12,Loan Query,No
1936,307,2024-11-18,Loan Query,Yes
1937,1432,2024-10-01,Card Issue,Yes
1938,1569,2024-05-25,Card Issue,Yes
1939,3257,2024-09-13,Loan Query,Yes
1940,3968,2025-02-11,Account Access,No
1941,3917,2024-05-27,Loan Query,No
1942,1223,2024-09-02,Account Access,No
1943,4740,2025-01-02,Loan Query,Yes
1944,4435,2024-08-03,Transaction Dispute,No
1945,1927,2025-01-13,Transaction Dispute,No
1946,3035,2024-09-05,Loan Query,Yes
1947,1647,2024-08-02,Card Issue,No
1948,1670,2024-07-23,Account Access,No
1949,4694,2024-09-09,Card Issue,Yes
1950,2864,2025-01-03,Transaction Dispute,No
1951,420,2025-04-13,Loan Query,Yes
1952,1054,2024-09-03,Card Issue,No
1953,1679,2024-09-01,Card Issue,No
1954,1347,2024-06-19,Card Issue,No
1955,4506,2024-11-29,Transaction Dispute,Yes
1956,1906,2024-08-20,Account Access,No
1957,2595,2025-03-26,Transaction Dispute,No
1958,4567,2025-02-08,Card Issue,Yes
1959,3131,2025-01-11,Loan Query,Yes
1960,3416,2024-05-16,Loan Query,No
1961,3068,2024-08-26,Card Issue,No
1962,2231,2025-04-27,Account Access,No
1963,1625,2025-02-13,Transaction Dispute,Yes
1964,1738,2025-03-08,Card Issue,No
1965,2946,2024-09-01,Loan Query,Yes
1966,875,2024-09-02,Card Issue,Yes
1967,3913,2025-04-05,Transaction Dispute,No
1968,1800,2024-05-11,Transaction Dispute,Yes
1969,1921,2024-05-15,Account Access,No
1970,3334,2024-12-06,Account Access,Yes
1971,950,2025-04-05,Account Access,Yes
1972,2002,2025-05-03,Card Issue,Yes
1973,784,2025-03-23,Account Access,No
1974,2292,2024-08-01,Account Access,Yes
1975,3461,2025-03-16,Transaction Dispute,Yes
1976,1898,2024-10-20,Transaction Dispute,Yes
1977,2340,2024-12-01,Transaction Dispute,Yes
1978,2934,2025-04-02,Transaction Dispute,No
1979,3661,2024-10-07,Loan Query,No
1980,4564,2024-10-05,Loan Query,No
1981,1699,2024-09-17,Loan Query,No
1982,347,2025-04-16,Card Issue,No
1983,2518,2024-08-25,Loan Query,No
1984,648,2025-01-15,Card Issue,No
1985,562,2024-10-23,Transaction Dispute,No
1986,680,2025-01-26,Account Access,No
1987,1484,2024-10-16,Transaction Dispute,Yes
1988,3745,2024-06-14,Loan Query,No
1989,155,2025-02-06,Transaction Dispute,Yes
1990,1310,2024-05-26,Loan Query,No
1991,885,2025-03-09,Loan Query,Yes
1992,939,2025-01-03,Transaction Dispute,No
1993,1945,2024-11-04,Transaction Dispute,Yes
1994,3809,2024-06-26,Card Issue,No
1995,798,2024-06-25,Transaction Dispute,No
1996,4973,2025-02-17,Transaction Dispute,No
1997,2051,2025-01-02,Transaction Dispute,No
1998,3700,2024-08-03,Transaction Dispute,Yes
1999,652,2025-03-20,Loan Query,No
2000,4535,2025-01-30,Loan Query,No
2001,93,2024-11-23,Account Access,Yes
2002,2144,2024-10-31,Transaction Dispute,Yes
2003,2851,2024-09-10,Loan Query,No
2004,862,2024-07-25,Card Issue,No
2005,3374,2024-06-13,Account Access,No
2006,4129,2024-12-07,Account Access,No
2007,4787,2025-02-23,Transaction Dispute,Yes
2008,1738,2025-03-17,Account Access,No
2009,213,2024-08-05,Account Access,No
2010,942,2025-01-18,Account Access,No
2011,824,2024-11-26,Account Access,Yes
2012,1167,2024-10-16,Loan Query,No
2013,4938,2024-12-21,Transaction Dispute,No
2014,3183,2025-01-19,Card Issue,Yes
2015,1990,2025-04-01,Transaction Dispute,Yes
2016,752,2024-12-03,Transaction Dispute,No
2017,473,2024-09-20,Card Issue,Yes
2018,1613,2025-04-17,Loan Query,No
2019,1499,2024-12-17,Account Access,No
2020,3954,2024-12-01,Account Access,Yes
2021,3945,2024-06-18,Account Access,Yes
2022,252,2024-05-14,Transaction Dispute,Yes
2023,1166,2025-01-01,Transaction Dispute,Yes
2024,4443,2024-10-27,Loan Query,No
2025,4141,2025-05-10,Loan Query,No
2026,2630,2024-12-20,Account Access,Yes
2027,132,2024-11-14,Account Access,Yes
2028,1053,2024-07-03,Transaction Dispute,No
2029,601,2024-07-17,Card Issue,No
2030,2832,2024-10-09,Transaction Dispute,Yes
2031,335,2024-10-18,Card Issue,Yes
2032,663,2024-10-28,Account Access,Yes
2033,981,2025-04-01,Transaction Dispute,No
2034,2656,2025-02-06,Account Access,Yes
2035,4534,2024-05-30,Card Issue,Yes
2036,384,2024-06-19,Account Access,No
2037,4344,2025-01-16,Card Issue,Yes
2038,2430,2025-04-22,Card Issue,No
2039,4065,2024-11-09,Account Access,No
2040,43,2025-02-15,Card Issue,Yes
2041,2257,2025-04-01,Card Issue,Yes
2042,1500,2025-04-08,Account Access,No
2043,1995,2024-05-15,Loan Query,No
2044,2442,2024-06-06,Loan Query,Yes
2045,1839,2024-10-20,Loan Query,No
2046,2786,2024-10-11,Card Issue,No
2047,2394,2025-02-09,Card Issue,No
2048,2651,2025-03-25,Card Issue,No
2049,2343,2024-12-13,Account Access,No
2050,3928,2024-07-19,Loan Query,Yes
2051,2464,2024-07-25,Account Access,No
2052,1129,2024-07-13,Transaction Dispute,Yes
2053,3188,2025-01-13,Account Access,Yes
2054,1743,2024-06-29,Transaction Dispute,No
2055,1838,2024-08-25,Loan Query,Yes
2056,850,2024-09-12,Account Access,Yes
2057,2278,2025-05-01,Account Access,No
2058,4855,2024-07-08,Card Issue,No
2059,4415,2025-03-09,Account Access,No
2060,454,2024-11-22,Account Access,Yes
2061,1956,2024-09-07,Account Access,No
2062,187,2024-12-07,Transaction Dispute,No
2063,789,2024-07-10,Loan Query,No
2064,1327,2024-10-04,Card Issue,No
2065,1454,2024-08-27,Transaction Dispute,Yes
2066,2854,2024-06-16,Card Issue,No
2067,3173,2024-12-28,Card Issue,Yes
2068,1564,2025-02-24,Transaction Dispute,No
2069,2475,2025-02-02,Transaction Dispute,No
2070,2869,2024-08-12,Account Access,No
2071,945,2025-01-11,Account Access,Yes
2072,2978,2024-05-28,Transaction Dispute,No
2073,2884,2024-10-24,Account Access,No
2074,3372,2024-06-19,Loan Query,Yes
2075,3769,2024-07-04,Loan Query,Yes
2076,3326,2024-09-23,Loan Query,No
2077,3487,2025-02-18,Transaction Dispute,No
2078,3140,2025-01-07,Account Access,No
2079,378,2024-10-13,Account Access,Yes
2080,2155,2024-09-19,Transaction Dispute,Yes
2081,1104,2024-12-24,Transaction Dispute,No
2082,2885,2024-06-10,Account Access,No
2083,4975,2024-08-09,Loan Query,No
2084,2514,2025-04-18,Transaction Dispute,No
2085,3460,2024-08-04,Loan Query,Yes
2086,283,2025-02-17,Card Issue,Yes
2087,2612,2025-02-10,Loan Query,Yes
2088,4726,2025-01-06,Transaction Dispute,Yes
2089,3367,2024-11-01,Card Issue,No
2090,1010,2025-04-07,Card Issue,Yes
2091,72,2025-04-28,Loan Query,No
2092,594,2025-03-09,Card Issue,Yes
2093,4048,2024-09-24,Card Issue,Yes
2094,3523,2024-12-20,Transaction Dispute,Yes
2095,546,2024-08-20,Loan Query,No
2096,1698,2025-03-13,Loan Query,No
2097,3971,2024-09-27,Card Issue,No
2098,1326,2024-12-31,Card Issue,No
2099,4583,2024-07-24,Transaction Dispute,Yes
2100,32,2025-01-21,Card Issue,No
2101,1580,2025-02-08,Transaction Dispute,No
2102,85,2024-11-30,Loan Query,No
2103,4417,2024-09-16,Loan Query,Yes
2104,4166,2024-10-11,Account Access,No
2105,3493,2024-08-22,Transaction Dispute,No
2106,919,2024-05-11,Transaction Dispute,No
2107,644,2024-07-03,Transaction Dispute,No
2108,3083,2024-06-29,Account Access,No
2109,291,2024-10-17,Loan Query,No
2110,4840,2025-02-19,Loan Query,Yes
2111,1636,2024-12-05,Loan Query,Yes
2112,2786,2024-11-23,Loan Query,Yes
2113,4490,2024-05-29,Transaction Dispute,Yes
2114,808,2025-02-27,Loan Query,No
2115,298,2024-07-08,Card Issue,Yes
2116,3327,2025-01-16,Loan Query,No
2117,607,2024-06-06,Card Issue,Yes
2118,518,2025-02-22,Loan Query,No
2119,3093,2024-05-14,Transaction Dispute,Yes
2120,3644,2024-06-01,Card Issue,Yes
2121,1017,2025-03-16,Account Access,No
2122,2760,2025-01-16,Transaction Dispute,Yes
2123,37,2024-11-03,Transaction Dispute,No
2124,3855,2024-05-29,Transaction Dispute,No
2125,1636,2024-11-30,Transaction Dispute,Yes
2126,4196,2024-12-22,Transaction Dispute,No
2127,3550,2024-08-04,Transaction Dispute,No
2128,1708,2024-08-26,Loan Query,Yes
2129,199,2025-04-03,Card Issue,No
2130,510,2024-10-23,Loan Query,No
2131,4382,2025-04-29,Card Issue,Yes
2132,4053,2024-06-12,Card Issue,Yes
2133,535,2024-11-28,Loan Query,Yes
2134,2583,2024-08-06,Card Issue,No
2135,2310,2024-07-15,Account Access,Yes
2136,1251,2025-02-11,Transaction Dispute,No
2137,2895,2024-08-17,Transaction Dispute,Yes
2138,3056,2024-09-19,Account Access,Yes
2139,2305,2024-06-06,Card Issue,Yes
2140,3180,2024-06-16,Loan Query,Yes
2141,3026,2024-11-15,Loan Query,No
2142,4475,2024-10-21,Transaction Dispute,Yes
2143,3739,2024-05-11,Card Issue,No
2144,2485,2024-06-25,Transaction Dispute,Yes
2145,1496,2024-07-14,Card Issue,Yes
2146,1978,2024-06-20,Account Access,Yes
2147,1061,2025-01-12,Loan Query,Yes
2148,1246,2024-08-23,Card Issue,No
2149,4873,2024-06-17,Account Access,No
2150,1897,2024-07-31,Transaction Dispute,No
2151,3991,2025-01-23,Card Issue,No
2152,4516,2025-05-03,Transaction Dispute,Yes
2153,4607,2024-09-10,Account Access,No
2154,1164,2024-10-01,Transaction Dispute,Yes
2155,1673,2024-10-30,Transaction Dispute,Yes
2156,1930,2025-05-07,Loan Query,Yes
2157,4101,2025-03-12,Loan Query,Yes
2158,2170,2024-11-22,Loan Query,Yes
2159,19,2025-01-08,Transaction Dispute,Yes
2160,1065,2024-07-08,Transaction Dispute,No
2161,4146,2024-07-15,Loan Query,Yes
2162,4361,2025-04-16,Account Access,No
2163,3494,2024-08-15,Transaction Dispute,Yes
2164,3588,2025-05-06,Transaction Dispute,Yes
2165,4199,2024-05-17,Transaction Dispute,No
2166,3540,2024-05-30,Transaction Dispute,No
2167,319,2024-07-05,Loan Query,Yes
2168,1053,2025-01-28,Card Issue,No
2169,1863,2024-10-01,Loan Query,No
2170,1373,2024-12-26,Loan Query,Yes
2171,2634,2024-05-28,Card Issue,Yes
2172,4502,2025-02-22,Account Access,Yes
2173,3796,2024-08-23,Loan Query,No
2174,2928,2025-03-04,Card Issue,Yes
2175,2554,2025-03-19,Account Access,Yes
2176,4816,2025-02-22,Account Access,Yes
2177,698,2024-11-21,Transaction Dispute,No
2178,894,2024-08-27,Account Access,No
2179,4029,2024-12-14,Loan Query,No
2180,3798,2024-08-27,Card Issue,No
2181,4406,2024-06-25,Card Issue,Yes
2182,2069,2024-09-08,Account Access,Yes
2183,3720,2024-11-19,Loan Query,Yes
2184,3537,2024-09-12,Card Issue,No
2185,1575,2024-12-11,Account Access,Yes
2186,2446,2024-07-24,Transaction Dispute,No
2187,1904,2025-01-23,Card Issue,No
2188,2604,2024-07-11,Loan Query,Yes
2189,4369,2025-01-09,Account Access,Yes
2190,3301,2024-08-21,Card Issue,No
2191,3189,2025-01-12,Transaction Dispute,No
2192,2762,2025-02-03,Card Issue,No
2193,1271,2024-06-24,Card Issue,Yes
2194,3477,2024-07-23,Account Access,No
2195,4707,2024-06-18,Account Access,Yes
2196,4670,2024-12-09,Card Issue,Yes
2197,3755,2024-09-06,Transaction Dispute,No
2198,4314,2024-09-25,Loan Query,Yes
2199,3780,2024-11-26,Card Issue,No
2200,1917,2024-12-22,Account Access,No
2201,1357,2024-07-04,Account Access,No
2202,4294,2025-01-01,Card Issue,Yes
2203,1081,2024-06-24,Transaction Dispute,No
2204,3657,2024-08-23,Account Access,No
2205,2578,2025-01-31,Card Issue,No
2206,1226,2024-11-15,Transaction Dispute,No
2207,4853,2024-08-29,Account Access,No
2208,4309,2024-06-15,Account Access,No
2209,2374,2025-03-23,Loan Query,No
2210,1484,2024-07-21,Card Issue,Yes
2211,1291,2024-12-18,Account Access,No
2212,4122,2025-05-11,Loan Query,Yes
2213,1697,2024-12-24,Card Issue,Yes
2214,2749,2025-01-25,Transaction Dispute,No
2215,579,2024-12-06,Loan Query,No
2216,1397,2024-11-04,Loan Query,Yes
2217,3846,2025-01-23,Account Access,No
2218,2567,2024-07-28,Transaction Dispute,No
2219,1244,2025-02-15,Card Issue,No
2220,181,2024-11-02,Loan Query,Yes
2221,4199,2024-12-25,Loan Query,Yes
2222,4930,2025-05-03,Loan Query,No
2223,3738,2024-10-24,Card Issue,No
2224,479,2025-02-09,Transaction Dispute,Yes
2225,3465,2025-02-15,Transaction Dispute,No
2226,3164,2024-07-22,Card Issue,Yes
2227,4938,2025-02-05,Card Issue,No
2228,4546,2024-12-15,Card Issue,Yes
2229,3261,2024-10-31,Card Issue,No
2230,1339,2025-01-28,Loan Query,No
2231,2125,2024-10-03,Loan Query,No
2232,4442,2024-12-23,Transaction Dispute,Yes
2233,1366,2025-02-08,Card Issue,No
2234,583,2024-06-06,Account Access,No
2235,2031,2024-05-25,Account Access,No
2236,557,2024-12-07,Transaction Dispute,Yes
2237,2051,2024-12-11,Account Access,No
2238,1596,2024-06-05,Loan Query,No
2239,4134,2025-01-19,Transaction Dispute,No
2240,3930,2025-05-02,Card Issue,No
2241,3124,2025-03-24,Account Access,No
2242,4710,2024-08-28,Card Issue,Yes
2243,1659,2025-01-03,Transaction Dispute,No
2244,4189,2025-02-12,Transaction Dispute,Yes
2245,1992,2025-02-09,Card Issue,No
2246,1315,2025-01-02,Transaction Dispute,No
2247,3339,2024-11-02,Card Issue,Yes
2248,2290,2025-01-28,Loan Query,Yes
2249,3502,2025-01-06,Transaction Dispute,No
2250,3116,2025-03-25,Transaction Dispute,No
2251,4417,2025-03-15,Transaction Dispute,No
2252,645,2024-06-15,Loan Query,No
2253,1947,2024-11-17,Transaction Dispute,Yes
2254,2744,2024-08-03,Loan Query,Yes
2255,1989,2025-03-18,Transaction Dispute,Yes
2256,1397,2024-08-06,Transaction Dispute,No
2257,4986,2025-03-10,Loan Query,Yes
2258,411,2025-02-25,Loan Query,No
2259,4755,2024-05-30,Card Issue,No
2260,3205,2024-05-29,Transaction Dispute,Yes
2261,4385,2024-12-26,Loan Query,Yes
2262,2698,2024-11-23,Card Issue,No
2263,3834,2025-01-29,Transaction Dispute,Yes
2264,2316,2025-04-19,Loan Query,Yes
2265,395,2025-04-30,Loan Query,Yes
2266,741,2024-12-19,Card Issue,No
2267,1796,2024-12-28,Card Issue,No
2268,766,2024-11-01,Loan Query,Yes
2269,4431,2024-08-07,Account Access,Yes
2270,1216,2025-01-09,Account Access,Yes
2271,1922,2024-07-06,Transaction Dispute,Yes
2272,3808,2025-01-01,Account Access,Yes
2273,877,2025-03-01,Transaction Dispute,No
2274,3551,2024-06-04,Transaction Dispute,No
2275,2180,2025-01-12,Card Issue,No
2276,2556,2024-09-24,Transaction Dispute,Yes
2277,2200,2024-11-06,Card Issue,No
2278,2171,2024-08-10,Transaction Dispute,No
2279,3604,2025-01-11,Loan Query,Yes
2280,378,2025-04-10,Loan Query,Yes
2281,3735,2024-09-10,Account Access,Yes
2282,1261,2024-06-18,Card Issue,Yes
2283,1774,2025-04-17,Account Access,No
2284,2670,2025-04-14,Loan Query,Yes
2285,3115,2024-10-01,Loan Query,No
2286,2079,2024-07-27,Transaction Dispute,No
2287,692,2024-10-22,Account Access,Yes
2288,4196,2024-10-25,Transaction Dispute,No
2289,4893,2025-01-31,Account Access,Yes
2290,324,2025-04-15,Loan Query,Yes
2291,763,2025-03-01,Loan Query,No
2292,374,2025-04-12,Loan Query,No
2293,490,2024-08-07,Loan Query,Yes
2294,2103,2025-03-01,Account Access,Yes
2295,122,2024-07-11,Transaction Dispute,Yes
2296,3806,2024-11-26,Account Access,No
2297,4240,2024-06-02,Loan Query,Yes
2298,3711,2024-10-27,Card Issue,No
2299,3162,2024-09-07,Transaction Dispute,Yes
2300,570,2024-10-15,Card Issue,Yes
2301,304,2024-10-28,Transaction Dispute,No
2302,3184,2025-01-12,Loan Query,No
2303,1107,2024-10-27,Loan Query,No
2304,4502,2025-05-07,Account Access,No
2305,150,2024-09-08,Transaction Dispute,No
2306,2104,2025-01-17,Loan Query,Yes
2307,1105,2024-10-10,Transaction Dispute,No
2308,3498,2024-09-14,Transaction Dispute,Yes
2309,353,2024-07-16,Account Access,Yes
2310,4867,2024-10-01,Loan Query,Yes
2311,2227,2025-02-24,Account Access,Yes
2312,380,2024-09-26,Card Issue,No
2313,629,2024-07-14,Account Access,Yes
2314,3886,2024-09-05,Loan Query,Yes
2315,184,2025-04-05,Transaction Dispute,Yes
2316,225,2024-10-25,Transaction Dispute,No
2317,161,2024-08-03,Card Issue,No
2318,2823,2024-12-15,Account Access,No
2319,230,2025-03-06,Transaction Dispute,No
2320,920,2024-12-07,Loan Query,No
2321,1406,2024-09-05,Transaction Dispute,Yes
2322,2389,2025-03-13,Card Issue,Yes
2323,3775,2024-11-04,Account Access,No
2324,3880,2024-10-09,Loan Query,No
2325,564,2024-07-23,Transaction Dispute,No
2326,1776,2024-10-20,Transaction Dispute,No
2327,3313,2025-02-09,Loan Query,No
2328,941,2024-11-01,Transaction Dispute,Yes
2329,1459,2024-05-27,Transaction Dispute,Yes
2330,7,2024-08-18,Transaction Dispute,Yes
2331,3151,2024-08-16,Transaction Dispute,Yes
2332,2327,2024-12-03,Card Issue,Yes
2333,2507,2024-07-10,Account Access,No
2334,761,2024-07-08,Transaction Dispute,Yes
2335,1692,2025-01-04,Card Issue,No
2336,2678,2025-03-04,Loan Query,Yes
2337,570,2024-11-28,Transaction Dispute,No
2338,2664,2024-07-11,Loan Query,No
2339,3635,2024-06-18,Account Access,Yes
2340,839,2025-02-15,Transaction Dispute,Yes
2341,4502,2025-03-20,Card Issue,No
2342,2333,2024-11-12,Card Issue,No
2343,2651,2025-01-06,Transaction Dispute,Yes
2344,2714,2025-03-21,Account Access,No
2345,1942,2025-04-04,Account Access,Yes
2346,3274,2024-08-24,Transaction Dispute,Yes
2347,2524,2024-05-21,Card Issue,No
2348,4697,2025-02-26,Card Issue,Yes
2349,2265,2024-07-04,Transaction Dispute,No
2350,2236,2024-08-03,Account Access,No
2351,2432,2024-10-27,Transaction Dispute,No
2352,1139,2024-11-29,Account Access,No
2353,3246,2025-02-07,Card Issue,No
2354,4382,2024-08-03,Loan Query,Yes
2355,3092,2025-02-17,Loan Query,Yes
2356,2714,2024-07-03,Transaction Dispute,No
2357,4545,2025-02-14,Loan Query,No
2358,1735,2024-08-06,Card Issue,No
2359,4640,2024-10-28,Transaction Dispute,Yes
2360,576,2024-07-28,Loan Query,No
2361,4913,2024-10-26,Transaction Dispute,Yes
2362,3033,2024-10-12,Card Issue,Yes
2363,4724,2025-04-26,Loan Query,No
2364,3603,2024-06-30,Card Issue,No
2365,118,2024-08-15,Transaction Dispute,No
2366,373,2024-10-11,Transaction Dispute,Yes
2367,4914,2025-03-08,Transaction Dispute,Yes
2368,4984,2025-01-14,Transaction Dispute,No
2369,2421,2024-07-10,Transaction Dispute,Yes
2370,4881,2025-02-04,Account Access,No
2371,2391,2025-04-08,Account Access,Yes
2372,308,2025-02-02,Transaction Dispute,No
2373,1249,2024-12-17,Loan Query,Yes
2374,4341,2025-02-14,Account Access,Yes
2375,2290,2024-05-16,Loan Query,Yes
2376,177,2024-11-14,Loan Query,No
2377,3851,2024-08-15,Loan Query,No
2378,2717,2025-01-06,Transaction Dispute,No
2379,3193,2024-11-28,Account Access,Yes
2380,3361,2024-09-11,Transaction Dispute,No
2381,2565,2024-10-13,Loan Query,Yes
2382,899,2025-03-19,Account Access,Yes
2383,4140,2025-04-09,Transaction Dispute,Yes
2384,4753,2024-09-17,Loan Query,Yes
2385,3459,2024-12-21,Account Access,Yes
2386,3174,2024-09-22,Card Issue,No
2387,1089,2025-03-14,Loan Query,No
2388,4877,2024-07-13,Account Access,No
2389,1144,2024-06-12,Transaction Dispute,Yes
2390,349,2024-05-13,Loan Query,Yes
2391,2794,2024-07-27,Transaction Dispute,Yes
2392,4572,2024-07-27,Loan Query,No
2393,2241,2025-02-21,Transaction Dispute,No
2394,2382,2024-11-25,Card Issue,No
2395,3692,2025-01-12,Transaction Dispute,No
2396,4376,2025-04-29,Loan Query,Yes
2397,381,2025-01-02,Transaction Dispute,No
2398,4536,2024-09-19,Loan Query,No
2399,3687,2024-06-07,Account Access,No
2400,4574,2024-08-18,Transaction Dispute,Yes
2401,4129,2024-10-02,Transaction Dispute,No
2402,698,2025-04-20,Card Issue,No
2403,151,2025-02-03,Transaction Dispute,Yes
2404,3528,2025-04-01,Transaction Dispute,Yes
2405,2849,2024-07-28,Card Issue,Yes
2406,3467,2024-12-09,Loan Query,No
2407,4804,2024-12-07,Account Access,No
2408,1239,2025-03-24,Transaction Dispute,Yes
2409,1496,2024-11-05,Card Issue,No
2410,4816,2024-10-03,Loan Query,No
2411,4880,2025-04-15,Loan Query,Yes
2412,3166,2025-02-07,Account Access,Yes
2413,3495,2024-08-21,Transaction Dispute,No
2414,1459,2024-10-10,Account Access,No
2415,3750,2025-03-05,Transaction Dispute,No
2416,4296,2024-07-05,Loan Query,Yes
2417,469,2024-08-06,Account Access,No
2418,2918,2025-02-04,Account Access,No
2419,2299,2024-08-05,Account Access,Yes
2420,4669,2025-02-11,Account Access,No
2421,4624,2024-09-28,Transaction Dispute,Yes
2422,3467,2025-04-27,Loan Query,Yes
2423,4149,2024-05-16,Loan Query,No
2424,2010,2025-03-29,Account Access,Yes
2425,359,2024-11-25,Card Issue,Yes
2426,281,2025-03-24,Loan Query,Yes
2427,495,2024-07-24,Card Issue,No
2428,4380,2024-11-10,Transaction Dispute,Yes
2429,1708,2024-11-25,Card Issue,Yes
2430,989,2025-03-21,Account Access,Yes
2431,4707,2024-07-18,Card Issue,No
2432,3275,2024-10-25,Loan Query,Yes
2433,4935,2024-06-26,Account Access,Yes
2434,257,2024-05-30,Transaction Dispute,No
2435,1089,2024-11-14,Card Issue,No
2436,2483,2024-10-16,Transaction Dispute,No
2437,2941,2024-07-25,Loan Query,Yes
2438,7,2024-07-06,Card Issue,Yes
2439,2604,2025-04-22,Account Access,Yes
2440,2261,2024-07-09,Card Issue,No
2441,2263,2025-02-18,Card Issue,Yes
2442,1243,2024-09-10,Card Issue,No
2443,1027,2024-10-16,Account Access,No
2444,365,2025-03-04,Card Issue,Yes
2445,1098,2024-12-12,Account Access,No
2446,1779,2024-07-27,Card Issue,Yes
2447,2595,2024-05-19,Account Access,No
2448,2764,2024-08-04,Loan Query,Yes
2449,226,2024-07-30,Loan Query,Yes
2450,4869,2024-12-29,Transaction Dispute,Yes
2451,2377,2024-05-30,Card Issue,No
2452,631,2024-09-28,Account Access,No
2453,4355,2025-03-05,Loan Query,Yes
2454,1186,2024-07-26,Transaction Dispute,Yes
2455,4936,2025-02-14,Transaction Dispute,Yes
2456,3804,2024-08-19,Card Issue,No
2457,4172,2025-03-15,Account Access,No
2458,1291,2024-11-12,Card Issue,No
2459,4959,2024-09-17,Transaction Dispute,No
2460,1378,2024-07-06,Loan Query,No
2461,3219,2025-01-27,Loan Query,Yes
2462,4828,2024-10-14,Transaction Dispute,No
2463,110,2025-03-23,Card Issue,No
2464,873,2025-03-15,Account Access,Yes
2465,4965,2024-06-28,Card Issue,No
2466,1033,2025-03-19,Account Access,Yes
2467,1097,2024-06-11,Loan Query,Yes
2468,3373,2024-09-16,Account Access,Yes
2469,3742,2025-04-05,Transaction Dispute,No
2470,3293,2024-07-01,Card Issue,Yes
2471,2587,2025-02-24,Loan Query,Yes
2472,4979,2025-04-04,Transaction Dispute,No
2473,489,2024-06-26,Transaction Dispute,No
2474,1172,2024-10-06,Transaction Dispute,No
2475,4948,2025-01-17,Account Access,No
2476,575,2024-07-14,Card Issue,Yes
2477,1110,2024-08-06,Transaction Dispute,Yes
2478,3334,2024-08-30,Loan Query,Yes
2479,4840,2025-04-18,Transaction Dispute,Yes
2480,1803,2024-11-24,Account Access,No
2481,4098,2025-04-01,Account Access,No
2482,738,2024-07-12,Loan Query,No
2483,1092,2024-07-01,Loan Query,Yes
2484,3783,2025-02-25,Transaction Dispute,Yes
2485,467,2024-07-04,Account Access,Yes
2486,775,2024-10-15,Account Access,Yes
2487,2486,2024-10-13,Loan Query,Yes
2488,4726,2025-03-18,Transaction Dispute,No
2489,1711,2024-09-19,Loan Query,No
2490,2834,2024-08-27,Loan Query,Yes
2491,4546,2024-12-16,Loan Query,Yes
2492,1458,2024-07-10,Account Access,Yes
2493,2213,2024-07-23,Loan Query,Yes
2494,2946,2024-07-29,Account Access,No
2495,4092,2024-09-02,Loan Query,Yes
2496,2588,2024-07-03,Card Issue,Yes
2497,637,2024-11-04,Transaction Dispute,No
2498,2212,2025-05-04,Account Access,No
2499,3354,2024-12-30,Transaction Dispute,No
2500,4143,2024-05-27,Card Issue,Yes
2501,4337,2024-10-06,Loan Query,No
2502,4978,2024-09-19,Transaction Dispute,No
2503,1010,2025-01-08,Loan Query,No
2504,2252,2024-08-30,Card Issue,No
2505,570,2024-06-07,Card Issue,No
2506,2705,2025-02-18,Loan Query,Yes
2507,3184,2025-05-09,Card Issue,No
2508,1077,2024-11-03,Card Issue,Yes
2509,95,2025-05-10,Account Access,No
2510,3583,2024-11-28,Transaction Dispute,No
2511,4228,2024-12-18,Transaction Dispute,No
2512,4138,2024-12-07,Transaction Dispute,No
2513,3489,2024-05-18,Transaction Dispute,No
2514,340,2024-12-14,Transaction Dispute,Yes
2515,4384,2024-12-18,Transaction Dispute,Yes
2516,507,2025-01-30,Loan Query,No
2517,3670,2024-10-26,Transaction Dispute,No
2518,4092,2024-10-22,Card Issue,No
2519,326,2024-07-23,Card Issue,No
2520,1227,2024-06-06,Transaction Dispute,Yes
2521,1244,2024-08-20,Card Issue,No
2522,4367,2025-04-10,Transaction Dispute,No
2523,4785,2025-01-30,Loan Query,No
2524,1128,2024-10-15,Loan Query,No
2525,3361,2024-05-30,Transaction Dispute,Yes
2526,768,2024-07-03,Loan Query,No
2527,3984,2024-09-04,Transaction Dispute,No
2528,116,2024-10-27,Account Access,No
2529,3253,2024-08-02,Loan Query,Yes
2530,1463,2024-07-27,Card Issue,No
2531,550,2024-07-10,Transaction Dispute,No
2532,3297,2024-09-15,Transaction Dispute,No
2533,1632,2025-01-29,Transaction Dispute,No
2534,3602,2025-05-05,Card Issue,No
2535,617,2024-08-05,Transaction Dispute,No
2536,1062,2025-05-07,Transaction Dispute,Yes
2537,3843,2025-03-01,Account Access,No
2538,1231,2025-03-11,Transaction Dispute,Yes
2539,1994,2024-06-22,Transaction Dispute,No
2540,1364,2024-06-18,Card Issue,Yes
2541,4885,2025-04-14,Account Access,Yes
2542,4990,2024-06-15,Transaction Dispute,Yes
2543,715,2024-05-27,Transaction Dispute,Yes
2544,3660,2025-01-19,Loan Query,No
2545,3657,2025-01-21,Card Issue,No
2546,4643,2024-07-31,Loan Query,No
2547,4601,2024-06-21,Card Issue,No
